date,time,symbol,option_type,type,strike_offset,open,high,low,close,volume,oi,iv,spot
"=""03-02-26""",09:45:00,NIFTY,PUT,PE,ATM+8,499.7,519.3,493.25,511.55,11765,223860.0,15.291491,25711.1
"=""03-02-26""",09:48:00,NIFTY,PUT,PE,ATM+8,539.5,548.0,528.7,528.7,7735,362570.0,15.148563,25778.35
"=""03-02-26""",09:51:00,NIFTY,PUT,PE,ATM+8,531.15,535.2,498.0,498.0,2925,24050.0,14.486914,25752.0
"=""03-02-26""",09:54:00,NIFTY,PUT,PE,ATM+8,498.0,498.0,498.0,498.0,0,24050.0,14.003437,25732.8
"=""03-02-26""",09:57:00,NIFTY,PUT,PE,ATM+8,507.65,521.55,486.35,516.75,13520,227240.0,15.299994,25702.6
"=""03-02-26""",10:00:00,NIFTY,PUT,PE,ATM+8,509.4,516.75,503.3,504.95,2795,231985.0,15.059928,25712.7
"=""03-02-26""",10:03:00,NIFTY,PUT,PE,ATM+8,503.2,529.95,498.8,529.95,4030,233415.0,15.242267,25678.2
"=""03-02-26""",10:06:00,NIFTY,PUT,PE,ATM+8,530.0,534.3,489.3,489.3,1950,23855.0,14.647848,25671.4
"=""03-02-26""",10:09:00,NIFTY,PUT,PE,ATM+8,528.0,533.15,497.0,511.7,25675,23855.0,15.264342,25658.7
"=""03-02-26""",10:12:00,NIFTY,PUT,PE,ATM+8,516.5,519.95,496.6,498.65,1820,24310.0,15.025151,25671.0
"=""03-02-26""",10:15:00,NIFTY,PUT,PE,ATM+8,527.1,535.9,506.9,518.25,4615,38220.0,14.992143,25738.45
"=""03-02-26""",10:18:00,NIFTY,PUT,PE,ATM+8,516.35,518.25,499.85,503.1,2015,40365.0,14.893175,25759.8
"=""03-02-26""",10:21:00,NIFTY,PUT,PE,ATM+8,503.95,503.95,498.75,503.2,910,41210.0,15.169775,25771.0
"=""03-02-26""",10:24:00,NIFTY,PUT,PE,ATM+8,528.0,532.2,490.9,517.8,4355,347230.0,14.971759,25789.2
"=""03-02-26""",10:27:00,NIFTY,PUT,PE,ATM+8,511.6,523.0,488.1,488.1,4550,41275.0,14.552691,25771.15
"=""03-02-26""",10:30:00,NIFTY,PUT,PE,ATM+8,494.3,536.0,488.1,513.8,3445,349505.0,14.826596,25790.0
"=""03-02-26""",10:33:00,NIFTY,PUT,PE,ATM+8,516.45,516.45,490.15,496.35,7540,350805.0,14.69681,25813.95
"=""03-02-26""",10:36:00,NIFTY,PUT,PE,ATM+8,494.3,502.95,494.0,500.4,6695,353600.0,14.724609,25808.25
"=""03-02-26""",10:39:00,NIFTY,PUT,PE,ATM+8,502.0,505.0,491.25,492.0,11960,355485.0,14.581783,25816.55
"=""03-02-26""",10:42:00,NIFTY,PUT,PE,ATM+8,489.8,505.35,489.8,505.35,7020,355875.0,14.684365,25798.3
"=""03-02-26""",10:45:00,NIFTY,PUT,PE,ATM+8,499.0,512.0,496.6,512.0,8060,356915.0,14.582884,25783.2
"=""03-02-26""",10:48:00,NIFTY,PUT,PE,ATM+8,485.05,493.3,468.1,492.0,910,42120.0,14.452616,25760.4
"=""03-02-26""",10:51:00,NIFTY,PUT,PE,ATM+8,488.55,500.0,488.55,496.8,650,41860.0,14.377589,25749.35
"=""03-02-26""",10:54:00,NIFTY,PUT,PE,ATM+8,493.5,511.75,466.1,511.75,1495,357045.0,14.597423,25784.15
"=""03-02-26""",10:57:00,NIFTY,PUT,PE,ATM+8,515.2,515.3,506.0,512.0,2925,358605.0,14.505738,25780.1
"=""03-02-26""",11:00:00,NIFTY,PUT,PE,ATM+8,509.0,512.0,495.0,495.05,4615,360165.0,14.349248,25801.9
"=""03-02-26""",11:03:00,NIFTY,PUT,PE,ATM+8,495.3,503.8,489.3,499.65,8645,360685.0,14.420638,25797.1
"=""03-02-26""",11:06:00,NIFTY,PUT,PE,ATM+8,499.4,507.75,499.4,507.65,10205,360945.0,14.487371,25786.5
"=""03-02-26""",11:09:00,NIFTY,PUT,PE,ATM+8,507.65,519.95,507.1,514.55,14690,360685.0,14.523185,25776.55
"=""03-02-26""",11:12:00,NIFTY,PUT,PE,ATM+8,478.95,514.6,478.95,506.8,6305,367770.0,14.394501,25784.2
"=""03-02-26""",11:15:00,NIFTY,PUT,PE,ATM+8,506.9,515.0,503.8,504.15,4095,371605.0,14.312241,25785.3
"=""03-02-26""",11:18:00,NIFTY,PUT,PE,ATM+8,501.4,513.45,500.0,508.95,1885,371670.0,14.501135,25784.85
"=""03-02-26""",11:21:00,NIFTY,PUT,PE,ATM+8,502.55,508.95,494.0,494.25,7670,373165.0,14.086392,25792.65
"=""03-02-26""",11:24:00,NIFTY,PUT,PE,ATM+8,492.9,494.25,486.45,490.25,7865,381875.0,14.136529,25801.25
"=""03-02-26""",11:27:00,NIFTY,PUT,PE,ATM+8,488.6,490.25,477.05,482.45,9035,379860.0,14.173582,25815.75
"=""03-02-26""",11:30:00,NIFTY,PUT,PE,ATM+8,480.8,519.6,480.35,510.0,6695,35230.0,14.550825,25835.85
"=""03-02-26""",11:33:00,NIFTY,PUT,PE,ATM+8,510.0,510.0,476.1,476.1,65,35230.0,13.714992,25858.6
"=""03-02-26""",11:36:00,NIFTY,PUT,PE,ATM+8,476.1,476.1,476.1,476.1,0,35230.0,13.159179,25836.7
"=""03-02-26""",11:39:00,NIFTY,PUT,PE,ATM+8,485.0,485.0,476.1,485.0,260,35230.0,13.958207,25853.55
"=""03-02-26""",11:42:00,NIFTY,PUT,PE,ATM+8,484.0,485.0,484.0,484.0,65,35230.0,13.867016,25851.55
"=""03-02-26""",11:45:00,NIFTY,PUT,PE,ATM+8,483.8,484.0,483.8,483.8,65,35230.0,13.446235,25835.3
"=""03-02-26""",11:48:00,NIFTY,PUT,PE,ATM+8,493.55,499.0,483.8,499.0,910,34905.0,14.015006,25832.7
"=""03-02-26""",11:51:00,NIFTY,PUT,PE,ATM+8,499.0,499.0,490.0,490.0,65,34905.0,13.735404,25836.45
"=""03-02-26""",11:54:00,NIFTY,PUT,PE,ATM+8,490.0,490.0,488.25,488.25,65,35035.0,13.776094,25840.9
"=""03-02-26""",11:57:00,NIFTY,PUT,PE,ATM+8,488.25,488.25,488.25,488.25,0,35035.0,13.952021,25847.85
"=""03-02-26""",12:00:00,NIFTY,PUT,PE,ATM+8,485.8,488.25,485.8,486.55,325,35100.0,13.392116,25828.7
"=""03-02-26""",12:03:00,NIFTY,PUT,PE,ATM+8,497.55,497.55,462.7,467.65,4290,417365.0,13.725862,25822.25
"=""03-02-26""",12:06:00,NIFTY,PUT,PE,ATM+8,467.2,505.0,466.55,505.0,1430,35230.0,14.231436,25831.3
"=""03-02-26""",12:09:00,NIFTY,PUT,PE,ATM+8,496.0,505.0,493.1,493.1,325,35165.0,13.998529,25841.65
"=""03-02-26""",12:12:00,NIFTY,PUT,PE,ATM+8,493.1,493.1,485.0,485.0,195,34970.0,13.530972,25836.55
"=""03-02-26""",12:15:00,NIFTY,PUT,PE,ATM+8,488.85,491.65,485.0,491.05,195,34970.0,13.527804,25826.6
"=""03-02-26""",12:18:00,NIFTY,PUT,PE,ATM+8,491.05,491.05,491.05,491.05,0,34970.0,13.632895,25830.65
"=""03-02-26""",12:21:00,NIFTY,PUT,PE,ATM+8,491.05,491.05,457.65,461.3,1365,420680.0,13.41401,25820.2
"=""03-02-26""",12:24:00,NIFTY,PUT,PE,ATM+8,463.95,479.7,461.3,469.6,3380,421330.0,13.44984,25807.85
"=""03-02-26""",12:27:00,NIFTY,PUT,PE,ATM+8,470.55,488.5,469.6,482.1,5005,421525.0,13.429151,25786.55
"=""03-02-26""",12:30:00,NIFTY,PUT,PE,ATM+8,485.25,488.7,472.45,472.45,2145,422370.0,13.449092,25803.1
"=""03-02-26""",12:33:00,NIFTY,PUT,PE,ATM+8,470.45,494.75,468.3,494.1,3640,421785.0,13.714971,25778.1
"=""03-02-26""",12:36:00,NIFTY,PUT,PE,ATM+8,440.3,495.65,440.3,489.55,1820,419575.0,13.574596,25780.05
"=""03-02-26""",12:39:00,NIFTY,PUT,PE,ATM+8,488.2,489.55,474.0,482.95,1560,420485.0,13.546942,25789.7
"=""03-02-26""",12:42:00,NIFTY,PUT,PE,ATM+8,485.3,485.3,479.0,479.95,3315,418795.0,13.5841,25796.05
"=""03-02-26""",12:45:00,NIFTY,PUT,PE,ATM+8,480.8,485.75,478.45,484.7,2535,416260.0,13.5411,25786.6
"=""03-02-26""",12:48:00,NIFTY,PUT,PE,ATM+8,486.65,489.5,484.7,487.15,2015,416065.0,13.606759,25785.15
"=""03-02-26""",12:51:00,NIFTY,PUT,PE,ATM+8,487.15,489.95,482.95,485.45,325,416325.0,13.742126,25793.2
"=""03-02-26""",12:54:00,NIFTY,PUT,PE,ATM+8,480.2,485.45,472.05,480.5,1560,416325.0,13.530322,25793.0
"=""03-02-26""",12:57:00,NIFTY,PUT,PE,ATM+8,487.85,489.05,480.5,484.0,715,416650.0,13.743192,25795.6
"=""03-02-26""",13:00:00,NIFTY,PUT,PE,ATM+8,485.7,485.7,470.4,475.7,1040,416260.0,13.572153,25802.5
"=""03-02-26""",13:03:00,NIFTY,PUT,PE,ATM+8,475.7,480.25,475.7,478.85,390,416325.0,13.708768,25802.7
"=""03-02-26""",13:06:00,NIFTY,PUT,PE,ATM+8,473.85,478.85,471.4,478.05,455,416325.0,13.45831,25794.15
"=""03-02-26""",13:09:00,NIFTY,PUT,PE,ATM+8,484.0,487.0,478.05,487.0,520,416260.0,13.737182,25790.4
"=""03-02-26""",13:12:00,NIFTY,PUT,PE,ATM+8,485.25,489.0,484.3,489.0,2275,416975.0,13.818577,25790.3
"=""03-02-26""",13:15:00,NIFTY,PUT,PE,ATM+8,487.0,489.0,484.95,487.85,1105,417885.0,13.823058,25792.35
"=""03-02-26""",13:18:00,NIFTY,PUT,PE,ATM+8,487.85,487.85,480.05,485.2,2730,418470.0,13.729136,25793.0
"=""03-02-26""",13:21:00,NIFTY,PUT,PE,ATM+8,487.2,492.25,484.7,484.7,1105,418470.0,13.745466,25794.45
"=""03-02-26""",13:24:00,NIFTY,PUT,PE,ATM+8,486.8,492.25,454.55,461.75,1560,36270.0,13.315418,25764.55
"=""03-02-26""",13:27:00,NIFTY,PUT,PE,ATM+8,483.6,483.6,461.75,467.65,260,36075.0,13.723558,25771.05
"=""03-02-26""",13:30:00,NIFTY,PUT,PE,ATM+8,467.65,467.65,467.65,467.65,0,36075.0,13.701508,25770.15
"=""03-02-26""",13:33:00,NIFTY,PUT,PE,ATM+8,469.5,469.5,466.15,466.15,130,36075.0,12.858895,25739.55
"=""03-02-26""",13:36:00,NIFTY,PUT,PE,ATM+8,466.15,480.65,455.95,455.95,1495,35685.0,13.324307,25774.5
"=""03-02-26""",13:39:00,NIFTY,PUT,PE,ATM+8,455.95,490.0,455.95,480.5,2470,421915.0,13.334542,25785.25
"=""03-02-26""",13:42:00,NIFTY,PUT,PE,ATM+8,480.35,481.3,466.45,466.45,715,421915.0,13.146152,25800.8
"=""03-02-26""",13:45:00,NIFTY,PUT,PE,ATM+8,467.15,467.9,460.2,467.9,3705,422825.0,13.167405,25799.25
"=""03-02-26""",13:48:00,NIFTY,PUT,PE,ATM+8,465.3,479.5,464.85,476.5,2860,422825.0,13.314769,25790.95
"=""03-02-26""",13:51:00,NIFTY,PUT,PE,ATM+8,473.8,476.5,465.55,473.5,1430,421785.0,13.533218,25804.4
"=""03-02-26""",13:54:00,NIFTY,PUT,PE,ATM+8,465.75,473.5,465.0,468.2,1170,422240.0,13.28807,25803.45
"=""03-02-26""",13:57:00,NIFTY,PUT,PE,ATM+8,478.0,478.0,447.7,454.55,910,39130.0,13.164151,25770.35
"=""03-02-26""",14:00:00,NIFTY,PUT,PE,ATM+8,461.6,473.25,454.55,469.05,455,40820.0,13.775012,25770.65
"=""03-02-26""",14:03:00,NIFTY,PUT,PE,ATM+8,469.05,497.0,469.05,469.05,260,40820.0,13.72435,25768.6
"=""03-02-26""",14:06:00,NIFTY,PUT,PE,ATM+8,506.5,506.5,499.9,501.75,130,420420.0,14.090211,25779.85
"=""03-02-26""",14:09:00,NIFTY,PUT,PE,ATM+8,496.95,501.75,467.35,496.95,390,420420.0,13.823005,25777.3
"=""03-02-26""",14:12:00,NIFTY,PUT,PE,ATM+8,496.95,496.95,489.6,491.6,455,420745.0,13.54187,25775.15
"=""03-02-26""",14:15:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.694688,25770.2
"=""03-02-26""",14:18:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.688761,25769.95
"=""03-02-26""",14:21:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,65,40755.0,13.804374,25774.6
"=""03-02-26""",14:24:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.679388,25769.55
"=""03-02-26""",14:27:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.663482,25768.9
"=""03-02-26""",14:30:00,NIFTY,PUT,PE,ATM+8,490.4,493.15,467.35,467.35,2470,40755.0,12.949369,25740.9
"=""03-02-26""",14:33:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.671544,25769.2
"=""03-02-26""",14:36:00,NIFTY,PUT,PE,ATM+8,467.35,490.3,467.35,490.3,260,420940.0,13.494349,25775.35
"=""03-02-26""",14:39:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.160286,25749.0
"=""03-02-26""",14:42:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,467.35,467.35,0,40755.0,13.098566,25746.6
"=""03-02-26""",14:45:00,NIFTY,PUT,PE,ATM+8,467.35,467.35,464.0,464.0,65,40820.0,13.305412,25760.15
"=""03-02-26""",14:48:00,NIFTY,PUT,PE,ATM+8,464.0,464.0,464.0,464.0,0,40820.0,13.322161,25760.8
"=""03-02-26""",14:51:00,NIFTY,PUT,PE,ATM+8,471.25,471.25,458.45,458.45,130,40885.0,13.24728,25767.0
"=""03-02-26""",14:54:00,NIFTY,PUT,PE,ATM+8,458.45,458.45,458.45,458.45,0,40885.0,13.219796,25765.9
"=""03-02-26""",14:57:00,NIFTY,PUT,PE,ATM+8,456.0,479.95,456.0,479.35,1040,420225.0,13.104138,25778.05
"=""03-02-26""",15:00:00,NIFTY,PUT,PE,ATM+8,456.0,480.8,456.0,480.8,390,40950.0,13.209773,25729.05
"=""03-02-26""",15:03:00,NIFTY,PUT,PE,ATM+8,450.05,458.3,445.25,455.9,3055,244140.0,12.829491,25704.1
"=""03-02-26""",15:06:00,NIFTY,PUT,PE,ATM+8,474.7,486.9,445.0,450.0,195,243880.0,13.091322,25724.05
"=""03-02-26""",15:09:00,NIFTY,PUT,PE,ATM+8,450.95,474.7,448.9,474.7,910,41275.0,12.9663,25729.6
"=""03-02-26""",15:12:00,NIFTY,PUT,PE,ATM+8,474.7,474.7,448.45,448.5,260,242255.0,12.872146,25717.85
"=""03-02-26""",15:15:00,NIFTY,PUT,PE,ATM+8,474.7,474.7,474.7,474.7,65,41145.0,13.064506,25733.3
"=""03-02-26""",15:18:00,NIFTY,PUT,PE,ATM+8,474.7,477.6,474.7,477.6,520,41145.0,13.142848,25731.6
"=""03-02-26""",15:21:00,NIFTY,PUT,PE,ATM+8,477.6,477.6,477.6,477.6,0,41145.0,13.181228,25733.05
"=""03-02-26""",15:24:00,NIFTY,PUT,PE,ATM+8,480.45,480.45,448.8,452.55,1625,236730.0,13.075843,25719.15
"=""03-02-26""",15:27:00,NIFTY,PUT,PE,ATM+8,451.95,455.4,442.25,442.25,1040,235885.0,12.532692,25714.8
"=""04-02-26""",09:15:00,NIFTY,PUT,PE,ATM+8,493.95,493.95,458.0,460.0,4810,236990.0,13.424755,25716.65
"=""04-02-26""",09:18:00,NIFTY,PUT,PE,ATM+8,452.5,464.6,452.5,460.4,975,238550.0,13.286942,25710.7
"=""04-02-26""",09:21:00,NIFTY,PUT,PE,ATM+8,459.8,461.1,456.5,458.8,715,238550.0,13.31925,25714.55
"=""04-02-26""",09:24:00,NIFTY,PUT,PE,ATM+8,499.3,500.05,489.3,494.45,2210,426790.0,13.82433,25777.15
"=""04-02-26""",09:27:00,NIFTY,PUT,PE,ATM+8,496.0,499.25,473.7,473.7,4810,41210.0,13.627926,25752.65
"=""04-02-26""",09:30:00,NIFTY,PUT,PE,ATM+8,473.7,504.6,473.7,482.6,2405,431145.0,13.587318,25787.35
"=""04-02-26""",09:33:00,NIFTY,PUT,PE,ATM+8,482.0,491.0,452.75,467.7,455,41210.0,13.593751,25761.15
"=""04-02-26""",09:36:00,NIFTY,PUT,PE,ATM+8,467.7,467.7,466.25,467.0,260,41210.0,13.0114,25740.25
"=""04-02-26""",09:39:00,NIFTY,PUT,PE,ATM+8,467.0,467.0,467.0,467.0,0,41210.0,13.769632,25769.1
"=""04-02-26""",09:42:00,NIFTY,PUT,PE,ATM+8,485.75,497.8,474.55,479.1,4550,433680.0,13.472635,25788.65
"=""04-02-26""",09:45:00,NIFTY,PUT,PE,ATM+8,480.8,481.4,470.0,473.0,2730,435045.0,13.179543,25787.5
"=""04-02-26""",09:48:00,NIFTY,PUT,PE,ATM+8,473.9,480.0,473.0,477.7,1625,435305.0,13.184501,25780.15
"=""04-02-26""",09:51:00,NIFTY,PUT,PE,ATM+8,442.9,442.9,442.9,442.9,0,41210.0,12.260739,25751.0
"=""04-02-26""",09:54:00,NIFTY,PUT,PE,ATM+8,442.9,442.9,442.9,442.9,0,41210.0,12.594526,25763.45
"=""04-02-26""",09:57:00,NIFTY,PUT,PE,ATM+8,442.9,494.15,442.9,476.45,2275,435370.0,13.167782,25781.5
"=""04-02-26""",10:00:00,NIFTY,PUT,PE,ATM+8,476.45,479.95,476.45,479.95,195,436215.0,13.193354,25776.85
"=""04-02-26""",10:03:00,NIFTY,PUT,PE,ATM+8,476.0,480.0,470.0,472.0,2405,436020.0,13.159493,25788.3
"=""04-02-26""",10:06:00,NIFTY,PUT,PE,ATM+8,478.95,480.0,469.0,469.0,910,437060.0,13.241642,25796.2
"=""04-02-26""",10:09:00,NIFTY,PUT,PE,ATM+8,465.0,470.9,465.0,470.9,2990,437385.0,13.123324,25788.7
"=""04-02-26""",10:12:00,NIFTY,PUT,PE,ATM+8,469.75,482.0,469.45,482.0,3640,436280.0,13.430416,25782.3
"=""04-02-26""",10:15:00,NIFTY,PUT,PE,ATM+8,482.0,482.0,443.85,443.85,65,41275.0,12.900583,25773.5
"=""04-02-26""",10:18:00,NIFTY,PUT,PE,ATM+8,443.85,443.85,443.85,443.85,0,41275.0,12.662384,25764.4
"=""04-02-26""",10:21:00,NIFTY,PUT,PE,ATM+8,443.85,466.35,443.85,464.7,325,41275.0,12.981819,25742.7
"=""04-02-26""",10:24:00,NIFTY,PUT,PE,ATM+8,464.7,468.25,460.0,463.9,585,41275.0,13.089616,25748.0
"=""04-02-26""",10:27:00,NIFTY,PUT,PE,ATM+8,467.1,470.35,463.9,470.35,195,41275.0,13.265049,25744.15
"=""04-02-26""",10:30:00,NIFTY,PUT,PE,ATM+8,470.35,470.35,470.35,470.35,0,41275.0,13.29866,25745.4
"=""04-02-26""",10:33:00,NIFTY,PUT,PE,ATM+8,472.5,479.3,470.35,477.35,260,41340.0,13.098223,25726.75
"=""04-02-26""",10:36:00,NIFTY,PUT,PE,ATM+8,445.9,454.0,444.05,454.0,2015,244400.0,13.106382,25714.0
"=""04-02-26""",10:39:00,NIFTY,PUT,PE,ATM+8,481.3,481.85,466.2,469.9,455,41405.0,13.016486,25735.6
"=""04-02-26""",10:42:00,NIFTY,PUT,PE,ATM+8,469.9,469.9,469.9,469.9,0,41405.0,13.145115,25740.35
"=""04-02-26""",10:45:00,NIFTY,PUT,PE,ATM+8,465.3,469.9,465.3,465.3,65,41405.0,13.040723,25743.85
"=""04-02-26""",10:48:00,NIFTY,PUT,PE,ATM+8,465.3,465.3,465.3,465.3,0,41405.0,13.231834,25751.0
"=""04-02-26""",10:51:00,NIFTY,PUT,PE,ATM+8,465.3,465.3,465.3,465.3,0,41405.0,13.230782,25750.95
"=""04-02-26""",10:54:00,NIFTY,PUT,PE,ATM+8,465.3,465.3,465.3,465.3,0,41405.0,13.076391,25745.15
"=""04-02-26""",10:57:00,NIFTY,PUT,PE,ATM+8,465.3,465.3,465.05,465.05,65,41340.0,13.09399,25746.2
"=""04-02-26""",11:00:00,NIFTY,PUT,PE,ATM+8,465.05,465.05,465.05,465.05,0,41340.0,13.066121,25745.15
"=""04-02-26""",11:03:00,NIFTY,PUT,PE,ATM+8,465.05,465.05,465.05,465.05,0,41340.0,13.143955,25748.05
"=""04-02-26""",11:06:00,NIFTY,PUT,PE,ATM+8,465.05,465.05,465.05,465.05,0,41340.0,13.141554,25747.95
"=""04-02-26""",11:09:00,NIFTY,PUT,PE,ATM+8,465.05,465.05,429.0,438.3,195,245570.0,12.627228,25721.3
"=""04-02-26""",11:12:00,NIFTY,PUT,PE,ATM+8,448.6,480.05,438.3,440.55,585,245765.0,12.793551,25723.95
"=""04-02-26""",11:15:00,NIFTY,PUT,PE,ATM+8,449.75,459.0,440.55,453.0,4355,244725.0,12.953422,25709.7
"=""04-02-26""",11:18:00,NIFTY,PUT,PE,ATM+8,454.6,456.1,451.3,454.0,10985,244725.0,13.132516,25714.85
"=""04-02-26""",11:21:00,NIFTY,PUT,PE,ATM+8,451.15,454.0,443.95,448.7,4875,255905.0,12.821799,25711.7
"=""04-02-26""",11:24:00,NIFTY,PUT,PE,ATM+8,455.0,459.8,448.7,459.8,1430,258440.0,12.995707,25700.25
"=""04-02-26""",11:27:00,NIFTY,PUT,PE,ATM+8,457.65,460.0,452.5,453.05,1300,258635.0,12.679535,25699.35
"=""04-02-26""",11:30:00,NIFTY,PUT,PE,ATM+8,454.65,455.2,453.05,455.2,130,258635.0,13.030917,25709.0
"=""04-02-26""",11:33:00,NIFTY,PUT,PE,ATM+8,455.2,455.2,449.35,450.0,195,258635.0,12.630184,25702.4
"=""04-02-26""",11:36:00,NIFTY,PUT,PE,ATM+8,453.15,455.0,450.0,451.2,455,258505.0,12.780377,25706.05
"=""04-02-26""",11:39:00,NIFTY,PUT,PE,ATM+8,449.65,451.2,449.65,449.65,130,258505.0,12.960724,25715.35
"=""04-02-26""",11:42:00,NIFTY,PUT,PE,ATM+8,440.2,449.65,440.2,447.0,260,258375.0,12.899775,25717.35
"=""04-02-26""",11:45:00,NIFTY,PUT,PE,ATM+8,442.0,447.0,440.4,442.75,520,258310.0,12.389791,25705.1
"=""04-02-26""",11:48:00,NIFTY,PUT,PE,ATM+8,445.85,445.85,442.75,444.05,130,258310.0,12.35559,25701.75
"=""04-02-26""",11:51:00,NIFTY,PUT,PE,ATM+8,454.6,454.6,444.05,453.15,195,258115.0,12.798938,25703.55
"=""04-02-26""",11:54:00,NIFTY,PUT,PE,ATM+8,448.0,488.0,427.55,437.75,325,258180.0,12.590141,25720.65
"=""04-02-26""",11:57:00,NIFTY,PUT,PE,ATM+8,430.15,488.0,430.15,488.0,260,41470.0,13.587333,25727.45
"=""04-02-26""",12:00:00,NIFTY,PUT,PE,ATM+8,457.5,488.0,428.55,428.55,325,258050.0,12.305807,25724.85
"=""04-02-26""",12:03:00,NIFTY,PUT,PE,ATM+8,428.55,428.55,428.55,428.55,0,258050.0,12.205154,25721.05
"=""04-02-26""",12:06:00,NIFTY,PUT,PE,ATM+8,431.55,468.2,428.55,468.2,130,41405.0,12.93909,25735.2
"=""04-02-26""",12:09:00,NIFTY,PUT,PE,ATM+8,452.25,468.2,452.25,456.3,585,41405.0,12.522711,25738.9
"=""04-02-26""",12:12:00,NIFTY,PUT,PE,ATM+8,456.3,456.3,456.3,456.3,0,41405.0,12.622788,25742.55
"=""04-02-26""",12:15:00,NIFTY,PUT,PE,ATM+8,456.3,456.65,456.3,456.65,260,40885.0,12.717033,25745.45
"=""04-02-26""",12:18:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.502908,25737.6
"=""04-02-26""",12:21:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.364815,25732.6
"=""04-02-26""",12:24:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.708267,25745.1
"=""04-02-26""",12:27:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.786948,25748.0
"=""04-02-26""",12:30:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.523062,25738.3
"=""04-02-26""",12:33:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.368448,25732.7
"=""04-02-26""",12:36:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.46427,25736.15
"=""04-02-26""",12:39:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,13.011492,25756.35
"=""04-02-26""",12:42:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.534961,25738.7
"=""04-02-26""",12:45:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,456.65,456.65,0,40885.0,12.253354,25728.55
"=""04-02-26""",12:48:00,NIFTY,PUT,PE,ATM+8,456.65,456.65,426.5,428.85,6955,266825.0,12.214779,25720.8
"=""04-02-26""",12:51:00,NIFTY,PUT,PE,ATM+8,430.0,430.0,426.0,426.5,7995,266825.0,12.047777,25718.35
"=""04-02-26""",12:54:00,NIFTY,PUT,PE,ATM+8,430.65,430.65,426.5,426.5,130,274625.0,12.026465,25717.55
"=""04-02-26""",12:57:00,NIFTY,PUT,PE,ATM+8,427.9,436.0,426.5,436.0,650,274430.0,12.103024,25705.15
"=""04-02-26""",13:00:00,NIFTY,PUT,PE,ATM+8,431.9,437.0,431.9,436.0,455,274430.0,12.267472,25711.2
"=""04-02-26""",13:03:00,NIFTY,PUT,PE,ATM+8,432.9,436.35,428.1,428.1,975,274105.0,12.116549,25718.3
"=""04-02-26""",13:06:00,NIFTY,PUT,PE,ATM+8,427.25,466.05,426.5,466.05,1365,40885.0,12.791465,25733.05
"=""04-02-26""",13:09:00,NIFTY,PUT,PE,ATM+8,466.05,466.05,466.05,466.05,0,40885.0,12.762795,25732.0
"=""04-02-26""",13:12:00,NIFTY,PUT,PE,ATM+8,466.05,466.05,450.95,450.95,65,40820.0,12.210518,25735.9
"=""04-02-26""",13:15:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.164685,25734.25
"=""04-02-26""",13:18:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.233195,25736.7
"=""04-02-26""",13:21:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.626719,25751.05
"=""04-02-26""",13:24:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.67013,25752.65
"=""04-02-26""",13:27:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.793775,25757.25
"=""04-02-26""",13:30:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,13.065298,25767.5
"=""04-02-26""",13:33:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.872876,25760.2
"=""04-02-26""",13:36:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,12.967164,25763.75
"=""04-02-26""",13:39:00,NIFTY,PUT,PE,ATM+8,450.95,450.95,450.95,450.95,0,40820.0,13.170672,25771.5
